"GEOID","king_county"
"53033006800",TRUE
"53033006900",TRUE
"53033007001",TRUE
"53033007002",TRUE
"53033007101",TRUE
"53033007102",TRUE
"53033007201",TRUE
"53033007202",TRUE
"53033007203",TRUE
"53033007301",TRUE
"53033007302",TRUE
"53033007303",TRUE
"53033007403",TRUE
"53033007404",TRUE
"53033007405",TRUE
"53033007406",TRUE
"53033007501",TRUE
"53033007502",TRUE
"53033007503",TRUE
"53033007600",TRUE
"53033007700",TRUE
"53033007800",TRUE
"53033007901",TRUE
"53033007902",TRUE
"53033008002",TRUE
"53033008003",TRUE
"53033008004",TRUE
"53033008101",TRUE
"53033008102",TRUE
"53033008200",TRUE
"53033008300",TRUE
"53033008401",TRUE
"53033008402",TRUE
"53033008500",TRUE
"53033008600",TRUE
"53033008700",TRUE
"53033008800",TRUE
"53033008900",TRUE
"53033009000",TRUE
"53033009100",TRUE
"53033009200",TRUE
"53033009300",TRUE
"53033009400",TRUE
"53033009500",TRUE
"53033009600",TRUE
"53033009701",TRUE
"53033009702",TRUE
"53033009801",TRUE
"53033009802",TRUE
"53033009900",TRUE
"53033010001",TRUE
"53033010002",TRUE
"53033010101",TRUE
"53033010102",TRUE
"53033010200",TRUE
"53033010301",TRUE
"53033010302",TRUE
"53033010401",TRUE
"53033010402",TRUE
"53033010501",TRUE
"53033010502",TRUE
"53033010601",TRUE
"53033010602",TRUE
"53033010701",TRUE
"53033010702",TRUE
"53033010800",TRUE
"53033010900",TRUE
"53033011001",TRUE
"53033011002",TRUE
"53033011101",TRUE
"53033011102",TRUE
"53033011200",TRUE
"53033011300",TRUE
"53033011401",TRUE
"53033011402",TRUE
"53033011500",TRUE
"53033011601",TRUE
"53033011602",TRUE
"53033011700",TRUE
"53033011801",TRUE
"53033011802",TRUE
"53033011901",TRUE
"53033011902",TRUE
"53033012000",TRUE
"53033012100",TRUE
"53033020100",TRUE
"53033020200",TRUE
"53033020301",TRUE
"53033020302",TRUE
"53033020401",TRUE
"53033020402",TRUE
"53033020500",TRUE
"53033020600",TRUE
"53033020700",TRUE
"53033020800",TRUE
"53033020900",TRUE
"53033021000",TRUE
"53033021100",TRUE
"53033021300",TRUE
"53033021400",TRUE
"53033021500",TRUE
"53033021600",TRUE
"53033021701",TRUE
"53033021702",TRUE
"53033021802",TRUE
"53033021803",TRUE
"53033021804",TRUE
"53033021903",TRUE
"53033021904",TRUE
"53033021905",TRUE
"53033021906",TRUE
"53033022001",TRUE
"53033022003",TRUE
"53033022005",TRUE
"53033022006",TRUE
"53033022101",TRUE
"53033022102",TRUE
"53033022201",TRUE
"53033022203",TRUE
"53033022204",TRUE
"53033022205",TRUE
"53033022300",TRUE
"53033022401",TRUE
"53033022402",TRUE
"53033022501",TRUE
"53033022502",TRUE
"53033022603",TRUE
"53033022604",TRUE
"53033022605",TRUE
"53033022606",TRUE
"53033022701",TRUE
"53033022702",TRUE
"53033022703",TRUE
"53033022802",TRUE
"53033022803",TRUE
"53033022804",TRUE
"53033022805",TRUE
"53033022901",TRUE
"53033022902",TRUE
"53033023000",TRUE
"53033023100",TRUE
"53033023201",TRUE
"53033023202",TRUE
"53033023300",TRUE
"53033023401",TRUE
"53033023403",TRUE
"53033023404",TRUE
"53033023500",TRUE
"53033023601",TRUE
"53033023603",TRUE
"53033023604",TRUE
"53033023701",TRUE
"53033023702",TRUE
"53033023801",TRUE
"53033023805",TRUE
"53033023806",TRUE
"53033023807",TRUE
"53033023808",TRUE
"53033023901",TRUE
"53033023902",TRUE
"53033024001",TRUE
"53033024002",TRUE
"53033024100",TRUE
"53033024200",TRUE
"53033024301",TRUE
"53033024302",TRUE
"53033024400",TRUE
"53033024500",TRUE
"53033024601",TRUE
"53033024602",TRUE
"53033024701",TRUE
"53033024703",TRUE
"53033024704",TRUE
"53033024800",TRUE
"53033024901",TRUE
"53033024902",TRUE
"53033024904",TRUE
"53033024905",TRUE
"53033025001",TRUE
"53033025005",TRUE
"53033025006",TRUE
"53033025007",TRUE
"53033025008",TRUE
"53033025101",TRUE
"53033025103",TRUE
"53033025104",TRUE
"53033025201",TRUE
"53033025202",TRUE
"53033025302",TRUE
"53033025303",TRUE
"53033025304",TRUE
"53033025401",TRUE
"53033025402",TRUE
"53033025500",TRUE
"53033025601",TRUE
"53033025602",TRUE
"53033025702",TRUE
"53033025703",TRUE
"53033025704",TRUE
"53033025803",TRUE
"53033025804",TRUE
"53033025805",TRUE
"53033025806",TRUE
"53033026001",TRUE
"53033026003",TRUE
"53033026004",TRUE
"53033026101",TRUE
"53033026102",TRUE
"53033026200",TRUE
"53033026300",TRUE
"53033026400",TRUE
"53033026500",TRUE
"53033026600",TRUE
"53033026700",TRUE
"53033026801",TRUE
"53033026802",TRUE
"53033027000",TRUE
"53033027100",TRUE
"53033027200",TRUE
"53033027300",TRUE
"53033027400",TRUE
"53033027500",TRUE
"53033027600",TRUE
"53033027701",TRUE
"53033027702",TRUE
"53033027800",TRUE
"53033027901",TRUE
"53033027902",TRUE
"53033028000",TRUE
"53033028100",TRUE
"53033028200",TRUE
"53033028300",TRUE
"53033028402",TRUE
"53033028403",TRUE
"53033028500",TRUE
"53033028600",TRUE
"53033028700",TRUE
"53033028801",TRUE
"53033028802",TRUE
"53033028901",TRUE
"53033028902",TRUE
"53033029001",TRUE
"53033029003",TRUE
"53033029004",TRUE
"53033029101",TRUE
"53033029102",TRUE
"53033029203",TRUE
"53033029205",TRUE
"53033029206",TRUE
"53033029207",TRUE
"53033029208",TRUE
"53033029304",TRUE
"53033029305",TRUE
"53033029306",TRUE
"53033029307",TRUE
"53033029308",TRUE
"53033029309",TRUE
"53033029403",TRUE
"53033029405",TRUE
"53033029406",TRUE
"53033029407",TRUE
"53033029408",TRUE
"53033029504",TRUE
"53033029505",TRUE
"53033029506",TRUE
"53033029507",TRUE
"53033029508",TRUE
"53033029602",TRUE
"53033029603",TRUE
"53033029604",TRUE
"53033029701",TRUE
"53033029702",TRUE
"53033029803",TRUE
"53033029804",TRUE
"53033029805",TRUE
"53033029806",TRUE
"53033029901",TRUE
"53033029902",TRUE
"53033030003",TRUE
"53033030005",TRUE
"53033030006",TRUE
"53033030007",TRUE
"53033030008",TRUE
"53033030101",TRUE
"53033030102",TRUE
"53033030201",TRUE
"53033030203",TRUE
"53033030204",TRUE
"53033030304",TRUE
"53033030305",TRUE
"53033030306",TRUE
"53033030308",TRUE
"53033030309",TRUE
"53033030310",TRUE
"53033030311",TRUE
"53033030312",TRUE
"53033030313",TRUE
"53033030314",TRUE
"53033030403",TRUE
"53033030404",TRUE
"53033030405",TRUE
"53033030406",TRUE
"53033030407",TRUE
"53033030501",TRUE
"53033030503",TRUE
"53033030504",TRUE
"53033030600",TRUE
"53033030700",TRUE
"53033030801",TRUE
"53033030802",TRUE
"53033030901",TRUE
"53033030902",TRUE
"53033031000",TRUE
"53033031101",TRUE
"53033031102",TRUE
"53033031202",TRUE
"53033031204",TRUE
"53033031206",TRUE
"53033031207",TRUE
"53033031208",TRUE
"53033031301",TRUE
"53033031302",TRUE
"53033031400",TRUE
"53033031501",TRUE
"53033031502",TRUE
"53033031601",TRUE
"53033031603",TRUE
"53033031604",TRUE
"53033031605",TRUE
"53033031704",TRUE
"53033031705",TRUE
"53033031707",TRUE
"53033031708",TRUE
"53033031709",TRUE
"53033031710",TRUE
"53033031800",TRUE
"53033031904",TRUE
"53033031906",TRUE
"53033031908",TRUE
"53033031909",TRUE
"53033031910",TRUE
"53033031911",TRUE
"53033031912",TRUE
"53033031913",TRUE
"53033032002",TRUE
"53033032003",TRUE
"53033032005",TRUE
"53033032006",TRUE
"53033032007",TRUE
"53033032008",TRUE
"53033032010",TRUE
"53033032011",TRUE
"53033032102",TRUE
"53033032103",TRUE
"53033032104",TRUE
"53033032207",TRUE
"53033032211",TRUE
"53033032213",TRUE
"53033032215",TRUE
"53033032216",TRUE
"53033032217",TRUE
"53033032218",TRUE
"53033032219",TRUE
"53033032220",TRUE
"53033032221",TRUE
"53033032222",TRUE
"53033032223",TRUE
"53033032224",TRUE
"53033032225",TRUE
"53033032307",TRUE
"53033032311",TRUE
"53033032313",TRUE
"53033032315",TRUE
"53033032316",TRUE
"53033032317",TRUE
"53033032318",TRUE
"53033032319",TRUE
"53033032320",TRUE
"53033032321",TRUE
"53033032322",TRUE
"53033032323",TRUE
"53033032324",TRUE
"53033032325",TRUE
"53033032326",TRUE
"53033032327",TRUE
"53033032328",TRUE
"53033032330",TRUE
"53033032331",TRUE
"53033032332",TRUE
"53033032333",TRUE
"53033032401",TRUE
"53033032402",TRUE
"53033032500",TRUE
"53033032601",TRUE
"53033032603",TRUE
"53033032604",TRUE
"53033032605",TRUE
"53033032703",TRUE
"53033032704",TRUE
"53033032705",TRUE
"53033032706",TRUE
"53033032800",TRUE
"53033990100",TRUE
"53035080101",FALSE
"53035080102",FALSE
"53035080200",FALSE
"53035080300",FALSE
"53035080400",FALSE
"53035080500",FALSE
"53035080600",FALSE
"53035080700",FALSE
"53035080800",FALSE
"53035080900",FALSE
"53035081000",FALSE
"53035081100",FALSE
"53035081200",FALSE
"53035081400",FALSE
"53035090101",FALSE
"53035090102",FALSE
"53035090201",FALSE
"53035090202",FALSE
"53035090300",FALSE
"53035090400",FALSE
"53035090501",FALSE
"53035090502",FALSE
"53035090700",FALSE
"53035090800",FALSE
"53035090901",FALSE
"53035090902",FALSE
"53035091001",FALSE
"53035091002",FALSE
"53035091100",FALSE
"53035091201",FALSE
"53035091204",FALSE
"53035091205",FALSE
"53035091206",FALSE
"53035091301",FALSE
"53035091302",FALSE
"53035091400",FALSE
"53035091500",FALSE
"53035091600",FALSE
"53035091701",FALSE
"53035091702",FALSE
"53035091800",FALSE
"53035091900",FALSE
"53035092000",FALSE
"53035092101",FALSE
"53035092102",FALSE
"53035092200",FALSE
"53035092300",FALSE
"53035092400",FALSE
"53035092500",FALSE
"53035092600",FALSE
"53035092701",FALSE
"53035092704",FALSE
"53035092801",FALSE
"53035092802",FALSE
"53035092803",FALSE
"53035092901",FALSE
"53035092902",FALSE
"53035940000",FALSE
"53035940100",FALSE
"53035990100",FALSE
"53037975101",FALSE
"53037975102",FALSE
"53037975103",FALSE
"53037975104",FALSE
"53037975201",FALSE
"53037975202",FALSE
"53037975203",FALSE
"53037975300",FALSE
"53037975402",FALSE
"53037975403",FALSE
"53037975404",FALSE
"53037975500",FALSE
"53037975600",FALSE
"53037975700",FALSE
"53039950101",FALSE
"53039950102",FALSE
"53039950103",FALSE
"53039950200",FALSE
"53039950301",FALSE
"53039950302",FALSE
"53041970100",FALSE
"53041970200",FALSE
"53041970300",FALSE
"53041970400",FALSE
"53041970500",FALSE
"53041970600",FALSE
"53041970700",FALSE
"53041970800",FALSE
"53041970900",FALSE
"53041971000",FALSE
"53041971100",FALSE
"53041971200",FALSE
"53041971300",FALSE
"53041971400",FALSE
"53041971501",FALSE
"53041971502",FALSE
"53041971600",FALSE
"53041971700",FALSE
"53041971800",FALSE
"53041971900",FALSE
"53041972000",FALSE
"53043960100",FALSE
"53043960200",FALSE
"53043960300",FALSE
"53043960400",FALSE
"53045940000",FALSE
"53045960100",FALSE
"53045960201",FALSE
"53045960202",FALSE
"53045960301",FALSE
"53045960302",FALSE
"53045960401",FALSE
"53045960402",FALSE
"53045960403",FALSE
"53045960500",FALSE
"53045960600",FALSE
"53045960700",FALSE
"53045960800",FALSE
"53045960900",FALSE
"53045961000",FALSE
"53045961101",FALSE
"53045961102",FALSE
"53045961200",FALSE
"53045961300",FALSE
"53047940100",FALSE
"53047940200",FALSE
"53047970301",FALSE
"53047970302",FALSE
"53047970303",FALSE
"53047970400",FALSE
"53047970500",FALSE
"53047970601",FALSE
"53047970602",FALSE
"53047970700",FALSE
"53047970800",FALSE
"53047970900",FALSE
"53047971000",FALSE
"53049950200",FALSE
"53049950301",FALSE
"53049950302",FALSE
"53049950400",FALSE
"53049950501",FALSE
"53049950502",FALSE
"53049950600",FALSE
"53049950701",FALSE
"53049950702",FALSE
"53049950801",FALSE
"53049950802",FALSE
"53049990100",FALSE
"53051970100",FALSE
"53051970200",FALSE
"53051970300",FALSE
"53051970400",FALSE
"53051970500",FALSE
"53053060200",FALSE
"53053060300",FALSE
"53053060400",FALSE
"53053060500",FALSE
"53053060600",FALSE
"53053060700",FALSE
"53053060800",FALSE
"53053060903",FALSE
"53053060904",FALSE
"53053060906",FALSE
"53053060907",FALSE
"53053060908",FALSE
"53053061001",FALSE
"53053061002",FALSE
"53053061100",FALSE
"53053061200",FALSE
"53053061300",FALSE
"53053061400",FALSE
"53053061501",FALSE
"53053061502",FALSE
"53053061601",FALSE
"53053061602",FALSE
"53053061700",FALSE
"53053061800",FALSE
"53053061900",FALSE
"53053062000",FALSE
"53053062300",FALSE
"53053062400",FALSE
"53053062501",FALSE
"53053062502",FALSE
"53053062600",FALSE
"53053062801",FALSE
"53053062802",FALSE
"53053062901",FALSE
"53053062902",FALSE
"53053063000",FALSE
"53053063100",FALSE
"53053063200",FALSE
"53053063301",FALSE
"53053063302",FALSE
"53053063401",FALSE
"53053063402",FALSE
"53053063501",FALSE
"53053063502",FALSE
"53053070100",FALSE
"53053070204",FALSE
"53053070205",FALSE
"53053070206",FALSE
"53053070207",FALSE
"53053070208",FALSE
"53053070209",FALSE
"53053070307",FALSE
"53053070308",FALSE
"53053070309",FALSE
"53053070310",FALSE
"53053070311",FALSE
"53053070312",FALSE
"53053070313",FALSE
"53053070314",FALSE
"53053070315",FALSE
"53053070316",FALSE
"53053070401",FALSE
"53053070403",FALSE
"53053070404",FALSE
"53053070703",FALSE
"53053071100",FALSE
"53053071205",FALSE
"53053071206",FALSE
"53053071207",FALSE
"53053071209",FALSE
"53053071210",FALSE
"53053071211",FALSE
"53053071212",FALSE
"53053071304",FALSE
"53053071305",FALSE
"53053071306",FALSE
"53053071307",FALSE
"53053071309",FALSE
"53053071310",FALSE
"53053071403",FALSE
"53053071408",FALSE
"53053071409",FALSE
"53053071411",FALSE
"53053071412",FALSE
"53053071413",FALSE
"53053071414",FALSE
"53053071415",FALSE
"53053071416",FALSE
"53053071417",FALSE
"53053071503",FALSE
"53053071504",FALSE
"53053071505",FALSE
"53053071506",FALSE
"53053071601",FALSE
"53053071603",FALSE
"53053071604",FALSE
"53053071703",FALSE
"53053071704",FALSE
"53053071705",FALSE
"53053071706",FALSE
"53053071707",FALSE
"53053071803",FALSE
"53053071805",FALSE
"53053071806",FALSE
"53053071807",FALSE
"53053071808",FALSE
"53053071901",FALSE
"53053071902",FALSE
"53053072000",FALSE
"53053072105",FALSE
"53053072106",FALSE
"53053072107",FALSE
"53053072108",FALSE
"53053072109",FALSE
"53053072111",FALSE
"53053072112",FALSE
"53053072305",FALSE
"53053072307",FALSE
"53053072309",FALSE
"53053072310",FALSE
"53053072311",FALSE
"53053072312",FALSE
"53053072313",FALSE
"53053072314",FALSE
"53053072315",FALSE
"53053072405",FALSE
"53053072406",FALSE
"53053072407",FALSE
"53053072408",FALSE
"53053072409",FALSE
"53053072410",FALSE
"53053072503",FALSE
"53053072504",FALSE
"53053072506",FALSE
"53053072507",FALSE
"53053072508",FALSE
"53053072509",FALSE
"53053072601",FALSE
"53053072602",FALSE
"53053072603",FALSE
"53053072801",FALSE
"53053072802",FALSE
"53053072901",FALSE
"53053072903",FALSE
"53053072907",FALSE
"53053072908",FALSE
"53053072909",FALSE
"53053073001",FALSE
"53053073005",FALSE
"53053073006",FALSE
"53053073110",FALSE
"53053073111",FALSE
"53053073114",FALSE
"53053073115",FALSE
"53053073116",FALSE
"53053073117",FALSE
"53053073118",FALSE
"53053073119",FALSE
"53053073120",FALSE
"53053073121",FALSE
"53053073122",FALSE
"53053073123",FALSE
"53053073124",FALSE
"53053073126",FALSE
"53053073127",FALSE
"53053073128",FALSE
"53053073129",FALSE
"53053073130",FALSE
"53053073131",FALSE
"53053073132",FALSE
"53053073133",FALSE
"53053073200",FALSE
"53053073301",FALSE
"53053073302",FALSE
"53053073404",FALSE
"53053073405",FALSE
"53053073406",FALSE
"53053073407",FALSE
"53053073408",FALSE
"53053073501",FALSE
"53053073502",FALSE
"53053940001",FALSE
"53053940002",FALSE
"53053940004",FALSE
"53053940005",FALSE
"53053940006",FALSE
"53053940007",FALSE
"53053940008",FALSE
"53053940009",FALSE
"53053940010",FALSE
"53053940011",FALSE
"53053940012",FALSE
"53053940013",FALSE
"53055960101",FALSE
"53055960102",FALSE
"53055960103",FALSE
"53055960301",FALSE
"53055960302",FALSE
"53055960400",FALSE
"53055960501",FALSE
"53055960502",FALSE
"53055990100",FALSE
"53057940201",FALSE
"53057940301",FALSE
"53057940302",FALSE
"53057940401",FALSE
"53057940402",FALSE
"53057940403",FALSE
"53057940500",FALSE
"53057940600",FALSE
"53057940700",FALSE
"53057940801",FALSE
"53057940802",FALSE
"53057950100",FALSE
"53057950801",FALSE
"53057950802",FALSE
"53057950803",FALSE
"53057950900",FALSE
"53057951000",FALSE
"53057951101",FALSE
"53057951102",FALSE
"53057951200",FALSE
"53057951300",FALSE
"53057951400",FALSE
"53057951501",FALSE
"53057951502",FALSE
"53057951503",FALSE
"53057951600",FALSE
"53057951700",FALSE
"53057951800",FALSE
"53057951900",FALSE
"53057952100",FALSE
"53057952200",FALSE
"53057952301",FALSE
"53057952303",FALSE
"53057952304",FALSE
"53057952401",FALSE
"53057952403",FALSE
"53057952404",FALSE
"53057952405",FALSE
"53057952500",FALSE
"53057952600",FALSE
"53057952700",FALSE
"53057990100",FALSE
"53059950100",FALSE
"53059950200",FALSE
"53059950300",FALSE
"53059950400",FALSE
"53059950500",FALSE
"53061040100",FALSE
"53061040200",FALSE
"53061040300",FALSE
"53061040400",FALSE
"53061040500",FALSE
