"GEOID","king_county"
"53063012701",FALSE
"53063012702",FALSE
"53063012801",FALSE
"53063012802",FALSE
"53063012901",FALSE
"53063012902",FALSE
"53063013000",FALSE
"53063013100",FALSE
"53063013201",FALSE
"53063013202",FALSE
"53063013300",FALSE
"53063013401",FALSE
"53063013500",FALSE
"53063013600",FALSE
"53063013700",FALSE
"53063013800",FALSE
"53063013900",FALSE
"53063014001",FALSE
"53063014002",FALSE
"53063014100",FALSE
"53063014200",FALSE
"53063014300",FALSE
"53063014400",FALSE
"53063014500",FALSE
"53065941000",FALSE
"53065950100",FALSE
"53065950200",FALSE
"53065950300",FALSE
"53065950500",FALSE
"53065950600",FALSE
"53065950700",FALSE
"53065950800",FALSE
"53065950900",FALSE
"53065951100",FALSE
"53065951300",FALSE
"53065951400",FALSE
"53067010100",FALSE
"53067010200",FALSE
"53067010300",FALSE
"53067010400",FALSE
"53067010510",FALSE
"53067010520",FALSE
"53067010600",FALSE
"53067010700",FALSE
"53067010800",FALSE
"53067010910",FALSE
"53067010920",FALSE
"53067011000",FALSE
"53067011100",FALSE
"53067011200",FALSE
"53067011300",FALSE
"53067011410",FALSE
"53067011420",FALSE
"53067011500",FALSE
"53067011610",FALSE
"53067011621",FALSE
"53067011622",FALSE
"53067011623",FALSE
"53067011624",FALSE
"53067011710",FALSE
"53067011720",FALSE
"53067011810",FALSE
"53067011821",FALSE
"53067011822",FALSE
"53067011900",FALSE
"53067012000",FALSE
"53067012100",FALSE
"53067012211",FALSE
"53067012212",FALSE
"53067012221",FALSE
"53067012222",FALSE
"53067012310",FALSE
"53067012320",FALSE
"53067012330",FALSE
"53067012411",FALSE
"53067012412",FALSE
"53067012420",FALSE
"53067012510",FALSE
"53067012520",FALSE
"53067012530",FALSE
"53067012610",FALSE
"53067012620",FALSE
"53067012710",FALSE
"53067012720",FALSE
"53067012730",FALSE
"53067990100",FALSE
"53069950100",FALSE
"53071920000",FALSE
"53071920100",FALSE
"53071920200",FALSE
"53071920300",FALSE
"53071920400",FALSE
"53071920500",FALSE
"53071920600",FALSE
"53071920701",FALSE
"53071920702",FALSE
"53071920801",FALSE
"53071920802",FALSE
"53071920900",FALSE
"53073000100",FALSE
"53073000200",FALSE
"53073000300",FALSE
"53073000400",FALSE
"53073000501",FALSE
"53073000502",FALSE
"53073000600",FALSE
"53073000700",FALSE
"53073000803",FALSE
"53073000804",FALSE
"53073000805",FALSE
"53073000806",FALSE
"53073000901",FALSE
"53073000902",FALSE
"53073001000",FALSE
"53073001100",FALSE
"53073001201",FALSE
"53073001202",FALSE
"53073010100",FALSE
"53073010200",FALSE
"53073010301",FALSE
"53073010302",FALSE
"53073010303",FALSE
"53073010401",FALSE
"53073010403",FALSE
"53073010404",FALSE
"53073010501",FALSE
"53073010502",FALSE
"53073010600",FALSE
"53073010701",FALSE
"53073010702",FALSE
"53073010900",FALSE
"53073011000",FALSE
"53073940000",FALSE
"53075000100",FALSE
"53075000200",FALSE
"53075000300",FALSE
"53075000400",FALSE
"53075000500",FALSE
"53075000600",FALSE
"53075000700",FALSE
"53075000800",FALSE
"53075000900",FALSE
"53075001000",FALSE
"53077000100",FALSE
"53077000200",FALSE
"53077000300",FALSE
"53077000400",FALSE
"53077000500",FALSE
"53077000600",FALSE
"53077000700",FALSE
"53077000800",FALSE
"53077000901",FALSE
"53077000902",FALSE
"53077001000",FALSE
"53077001100",FALSE
"53077001201",FALSE
"53077001202",FALSE
"53077001300",FALSE
"53077001400",FALSE
"53077001501",FALSE
"53077001502",FALSE
"53077001601",FALSE
"53077001602",FALSE
"53077001701",FALSE
"53077001702",FALSE
"53077001800",FALSE
"53077001901",FALSE
"53077001902",FALSE
"53077002001",FALSE
"53077002002",FALSE
"53077002101",FALSE
"53077002102",FALSE
"53077002200",FALSE
"53077002701",FALSE
"53077002801",FALSE
"53077002802",FALSE
"53077002900",FALSE
"53077003001",FALSE
"53077003002",FALSE
"53077003100",FALSE
"53077003200",FALSE
"53077003400",FALSE
"53077940001",FALSE
"53077940002",FALSE
"53077940003",FALSE
"53077940004",FALSE
"53077940005",FALSE
"53077940006",FALSE
